-------------------------------------------
[clock  0↓]:
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| 00000000 |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 30↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| 00000000 |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 31↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| 00000000 |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 32↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| 00000000 |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 33↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 34↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 35↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 36↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 37↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 00000000 |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 38↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 39↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| 00000000 |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 40↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 41↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 42↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 00000000 |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 43↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 000000xx |
$|Reg19| 00000000 |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 44↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 000000xx |
$|Reg19| 000000xx |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 45↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 000000xx |
$|Reg19| 000000xx |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 46↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 000000xx |
$|Reg19| 000000xx |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 47↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 000000xx |
$|Reg19| 000000xx |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 48↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 000000xx |
$|Reg19| 000000xx |
$|Reg20| 00000000 |
$|Reg21| 00000000 |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
-------------------------------------------
[clock 49↓]:
$|Reg 0| 00000000 |
$|Reg 1| 00000009 |
$|Reg 2| 00000000 |
$|Reg 3| 00000000 |
$|Reg 4| 00000000 |
$|Reg 5| 00000000 |
$|Reg 6| ffffffff |
$|Reg 7| 00000000 |
$|Reg 8| 00000000 |
$|Reg 9| 00000001 |
$|Reg10| xxxxxxxx |
$|Reg11| 0000008c |
$|Reg12| 00000000 |
$|Reg13| 00000000 |
$|Reg14| ffffffff |
$|Reg15| 00000000 |
$|Reg16| 00000000 |
$|Reg17| 00000000 |
$|Reg18| 000000xx |
$|Reg19| 000000xx |
$|Reg20| 00000000 |
$|Reg21| 0000ffff |
$|Reg22| 00000000 |
$|Reg23| 00000000 |
$|Reg24| 00000000 |
$|Reg25| 00000000 |
$|Reg26| 00000000 |
$|Reg27| 00000000 |
$|Reg28| xxxxxxxx |
$|Reg29| 00000000 |
$|Reg30| 00000000 |
$|Reg31| zzzzzzzz |
